sample_index,unit_id,utterance_id,law_number,document_uri,annotation_id,concept_status,concept_id,proposed_concept,stance,start_char,end_char,evidence_text,justification
336,utt_2743b88f123922e43c25::p0003,utt_2743b88f123922e43c25,21735,http://datos.bcn.cl/recurso/cl/documento/706988,llm_000,in_codebook,propiedad_individual_fondos,,support,0,248,"Este proyecto tiene vicios constitucionales, pues si ya el Tribunal Constitucional estableció que la propiedad de los fondos previsionales pertenece a los trabajadores, estos fondos no son del gobierno, ni de las AFP y mucho menos de este Congreso.","{""alternatives"":[{""concept_id"":""capitalizacion_individual"",""reason"":""No se codifica porque la cita no sostiene que las cotizaciones deban financiar la pensión mediante ahorro individual; su fundamento es la titularidad de los fondos.""}],""coding"":""La cita atribuye explícitamente la propiedad de los fondos a los trabajadores y usa esa titularidad para rechazar que el gobierno, las AFP o el Congreso decidan sobre ellos y para cuestionar la constitucionalidad del proyecto."",""context_evidence"":[],""criterion_reference"":""include:1"",""stance"":""La afirmación respalda que los fondos previsionales pertenecen individualmente a los cotizantes y que ese derecho debe prevalecer frente a su asignación o decisión por otras instituciones."",""uncertainty"":""""}"
338,utt_2743b88f123922e43c25::p0006,utt_2743b88f123922e43c25,21735,http://datos.bcn.cl/recurso/cl/documento/706988,llm_000,in_codebook,conciencia_costos,,support,495,618,Por este sobreendeudamiento no pueden recurrir a préstamos en el extranjero. Esa es la razón por la que tienen tanto apuro.,"{""alternatives"":[],""coding"":""Presenta el sobreendeudamiento y la imposibilidad de obtener financiamiento externo como una restricción de recursos vinculada al apuro por tramitar el proyecto previsional."",""context_evidence"":[{""source"":""previous_context"",""text"":""¿Por qué el gobierno insiste en sacar adelante el proyecto con toda rapidez?""},{""source"":""previous_context"",""text"":""No es porque esté interesado en las pensiones, sino porque, como hemos visto en estos días, el gobierno ya no tiene plata.""}],""criterion_reference"":""include:2"",""stance"":""La cita respalda que la capacidad fiscal y el financiamiento disponible limitan la expansión o el avance de la reforma."",""uncertainty"":""La cita no afirma literalmente que la reforma sea demasiado costosa ni que deba rechazarse; su conexión con la reforma y su carácter de objeción fiscal se resuelven mediante el contexto inmediato.""}"
339,utt_2743b88f123922e43c25::p0007-p0009,utt_2743b88f123922e43c25,21735,http://datos.bcn.cl/recurso/cl/documento/706988,llm_000,in_codebook,conciencia_costos,,oppose,281,520,"el Consejo Fiscal Autónomo (CFA) presentó 11 indicaciones que no fueron tomadas en cuenta, especialmente sobre la sustentabilidad o sostenibilidad futura de esta reforma, porque no hay certeza de dónde se va a sacar más plata en el futuro.","{""alternatives"":[],""coding"":""La cita vincula la sostenibilidad futura de la reforma con la falta de certeza sobre su fuente de financiamiento, presentando un riesgo de sostenibilidad financiera como razón para cuestionarla."",""context_evidence"":[],""criterion_reference"":""include:3"",""stance"":""Se opone a la proposición de que la reforma cuenta con financiamiento sostenible, al afirmar que no hay certeza sobre de dónde saldrán los recursos futuros."",""uncertainty"":""""}"
340,utt_2743b88f123922e43c25::p0010-p0013,utt_2743b88f123922e43c25,21735,http://datos.bcn.cl/recurso/cl/documento/706988,llm_000,in_codebook,prevision_como_mercado,,support,257,352,"que las empresas asuman las pérdidas, para que tengan incentivo de rentabilizar nuestro dinero.","{""alternatives"":[{""concept_id"":""capitalizacion_individual"",""reason"":""Aunque se menciona 'nuestro dinero', no se afirma que cada persona deba financiar su propia pensión mediante ahorro o una cuenta individual; el fundamento explícito es el incentivo de las empresas y la rentabilidad.""},{""concept_id"":""propiedad_individual_fondos"",""reason"":""No se invoca titularidad individual, heredabilidad, expropiación ni un destino exclusivo de los fondos; 'nuestro dinero' funciona aquí como objeto de rentabilización.""}],""coding"":""La cita propone que las empresas asuman pérdidas para generar incentivos a rentabilizar el dinero previsional, presentando los incentivos empresariales y la rentabilidad como mecanismos para organizar la protección previsional."",""context_evidence"":[],""criterion_reference"":""include:1"",""stance"":""Apoya la orientación del concepto porque recomienda utilizar incentivos para las empresas y la rentabilidad financiera como medios para mejorar las pensiones."",""uncertainty"":""""}"
346,utt_c6b3b58fa53732ed1db3::p0001,utt_c6b3b58fa53732ed1db3,21735,http://datos.bcn.cl/recurso/cl/documento/706988,llm_000,in_codebook,necesidad_material,,support,88,352,"votar a favor la idea de legislar la reforma a las pensiones, sabiendo que mi región es la más envejecida y pobre del país, porque todos sabemos que las actuales pensiones son miserables, y que ninguna persona puede vivir con una pensión inferior al sueldo mínimo.","{""alternatives"":[{""concept_id"":""identidad"",""reason"":""Aunque se menciona la región del hablante, su condición se usa por ser pobre y envejecida, no para justificar prioridad basada en pertenencia grupal.""}],""coding"":""La insuficiencia de las pensiones y la imposibilidad de vivir con menos del sueldo mínimo se presentan como privación material que justifica votar a favor de una reforma previsional."",""context_evidence"":[],""criterion_reference"":""include:3"",""stance"":""La cita apoya que quienes enfrentan pensiones insuficientes deben recibir mayor protección previsional mediante una respuesta legislativa."",""uncertainty"":""""}"
350,utt_66de3be2334a2c69d13e::p0001-p0002,utt_66de3be2334a2c69d13e,21735,http://datos.bcn.cl/recurso/cl/documento/706988,llm_000,in_codebook,acuerdos_moderacion,,support,18,127,"Chile avanza cuando lo hace con acuerdos, y hay que tener coraje para construir y votar a favor los acuerdos.","{""alternatives"":[],""coding"":""La cita presenta los acuerdos como condición para avanzar y llama normativamente a construirlos y votarlos a favor, lo que defiende los acuerdos como instrumento necesario para una reforma previsional."",""context_evidence"":[],""criterion_reference"":""include:1"",""stance"":""Apoya la proposición de que los acuerdos y la convergencia democrática otorgan valor y legitimidad a la reforma."",""uncertainty"":""""}"
351,utt_66de3be2334a2c69d13e::p0003-p0004,utt_66de3be2334a2c69d13e,21735,http://datos.bcn.cl/recurso/cl/documento/706988,llm_000,in_codebook,acuerdos_moderacion,,support,13,105,"hoy tenemos un acuerdo que permite avanzar y mejorar las pensiones, y eso hay que valorarlo.","{""alternatives"":[],""coding"":""La frase valora explícitamente el acuerdo y lo presenta como un instrumento que permite avanzar en la reforma previsional."",""context_evidence"":[],""criterion_reference"":""include:1"",""stance"":""Apoya que los acuerdos otorguen valor y legitimidad a una reforma previsional."",""uncertainty"":""""}"
351,utt_66de3be2334a2c69d13e::p0003-p0004,utt_66de3be2334a2c69d13e,21735,http://datos.bcn.cl/recurso/cl/documento/706988,llm_001,in_codebook,prevision_como_mercado,,support,215,302,"pasa de 10 a 17 puntos de cotización, pero de forma gradual, para no afectar el empleo.","{""alternatives"":[{""concept_id"":""conciencia_costos"",""reason"":""Aunque se limita gradualmente el aumento de cotizaciones, la razón expresada no es el costo fiscal, administrativo ni la capacidad financiera del Estado.""}],""coding"":""La gradualidad del aumento de cotizaciones se justifica por evitar un efecto negativo sobre el empleo, incorporando un efecto agregado del diseño previsional sobre el trabajo como consideración para organizar la reforma."",""context_evidence"":[],""criterion_reference"":""include:2"",""stance"":""Apoya que los efectos sobre el trabajo y los incentivos laborales sean considerados al organizar la protección previsional."",""uncertainty"":""El texto menciona el empleo, pero no especifica literalmente incentivos, productividad o formalización; la asignación a este código es provisional por su referencia explícita a un efecto laboral agregado.""}"
353,utt_66de3be2334a2c69d13e::p0008-p0011,utt_66de3be2334a2c69d13e,21735,http://datos.bcn.cl/recurso/cl/documento/706988,llm_000,in_codebook,prevision_como_mercado,,support,19,77,"impulsamos dividir la industria de las AFP, por eficiencia","{""alternatives"":[],""coding"":""La cita propone reorganizar explícitamente la industria de las AFP y justifica esa intervención por eficiencia, presentando la organización industrial de la previsión como un mecanismo que puede mejorar su funcionamiento."",""context_evidence"":[],""criterion_reference"":""include:1"",""stance"":""La eficiencia se invoca para respaldar una organización de la previsión basada en la industria de AFP, aunque se proponga reformarla."",""uncertainty"":""El texto no menciona literalmente competencia, inversión o rentabilidad; la codificación depende de interpretar la referencia a la industria de las AFP como una organización de mercado.""}"
353,utt_66de3be2334a2c69d13e::p0008-p0011,utt_66de3be2334a2c69d13e,21735,http://datos.bcn.cl/recurso/cl/documento/706988,llm_001,in_codebook,acuerdos_moderacion,,support,108,182,"hay que tener coraje para los acuerdos, porque uno debe ceder para avanzar","{""alternatives"":[],""coding"":""La cita presenta los acuerdos y la cesión como condiciones necesarias para avanzar, valorando el compromiso entre posiciones contrapuestas como vía de reforma."",""context_evidence"":[],""criterion_reference"":""include:1"",""stance"":""Apoya la proposición de que los acuerdos y la moderación otorgan valor y viabilidad democrática a la reforma."",""uncertainty"":""""}"
353,utt_66de3be2334a2c69d13e::p0008-p0011,utt_66de3be2334a2c69d13e,21735,http://datos.bcn.cl/recurso/cl/documento/706988,llm_002,in_codebook,acuerdos_moderacion,,support,286,333,"Los acuerdos le hacen bien al país, Presidente.","{""alternatives"":[],""coding"":""La afirmación evalúa positivamente los acuerdos y les atribuye un beneficio colectivo, reforzando su valor normativo como base de una solución política."",""context_evidence"":[],""criterion_reference"":""include:1"",""stance"":""Apoya la orientación favorable a los acuerdos como fundamento de una reforma legítima."",""uncertainty"":""La formulación es general y no detalla el diseño previsional, aunque aparece dentro del cierre argumental sobre la reforma.""}"
354,utt_33ca16adf97ab8b8a383::p0001,utt_33ca16adf97ab8b8a383,21735,http://datos.bcn.cl/recurso/cl/documento/706988,llm_000,in_codebook,necesidad_material,,support,144,220,nuestros adultos mayores necesitan con urgencia un aumento en sus pensiones.,"{""alternatives"":[],""coding"":""La necesidad urgente de un aumento en las pensiones se usa como fundamento para ampliar la protección previsional de los adultos mayores, no como una mera descripción."",""context_evidence"":[],""criterion_reference"":""definition"",""stance"":""La cita respalda que quienes enfrentan mayor necesidad material reciban mayor protección previsional, aquí mediante un aumento de pensiones."",""uncertainty"":""No se especifican pobreza, vulnerabilidad o el nivel concreto de las pensiones; la necesidad material se formula como urgencia de un aumento.""}"
354,utt_33ca16adf97ab8b8a383::p0001,utt_33ca16adf97ab8b8a383,21735,http://datos.bcn.cl/recurso/cl/documento/706988,llm_001,in_codebook,identidad,,support,144,220,nuestros adultos mayores necesitan con urgencia un aumento en sus pensiones.,"{""alternatives"":[],""coding"":""El posesivo «nuestros» presenta a los adultos mayores como parte de la comunidad propia y vincula esa pertenencia con una demanda de mayor protección previsional."",""context_evidence"":[],""criterion_reference"":""include:1"",""stance"":""La cita apoya que la pertenencia a la comunidad considerada propia sea una razón para aumentar la protección de sus adultos mayores."",""uncertainty"":""«Nuestros» también puede ser una fórmula de referencia colectiva, y la razón explícita del aumento es la necesidad; por ello, la dimensión identitaria requiere revisión.""}"
354,utt_33ca16adf97ab8b8a383::p0001,utt_33ca16adf97ab8b8a383,21735,http://datos.bcn.cl/recurso/cl/documento/706988,llm_002,review,,Deliberación suficiente y no apresurada: las reformas previsionales de gran magnitud deben contar con tiempo suficiente para deliberarse antes de ser votadas.,support,234,431,no puedo dejar de manifestar mi preocupación por la premura con la que se pretende votar este proyecto; una reforma previsional de esta magnitud que tenderemos que resolver de manera tan inmediata.,"{""alternatives"":[{""concept_id"":""acuerdos_moderacion"",""reason"":""La mención de diferencias y de una votación no valora el compromiso o la moderación ni defiende un acuerdo; por eso no basta para ese código.""}],""coding"":""La preocupación explícita por votar y resolver inmediatamente una reforma de gran magnitud formula una exigencia temporal de deliberación suficiente, que no está contemplada por los conceptos existentes."",""context_evidence"":[],""criterion_reference"":""new_concept"",""stance"":""La cita apoya que una reforma de esta magnitud no se resuelva apresuradamente y cuente con tiempo suficiente de deliberación."",""uncertainty"":""La regla de no apresurar la decisión se expresa mediante una preocupación, más que mediante un deber explícito; la proposición nueva requiere revisión humana.""}"
355,utt_33ca16adf97ab8b8a383::p0002,utt_33ca16adf97ab8b8a383,21735,http://datos.bcn.cl/recurso/cl/documento/706988,llm_000,in_codebook,ineficiencia_estado,,support,8,184,"me inquietan las declaraciones de la ministra, quien insiste en crear la figura de un administrador estatal, sin siquiera dar garantías claras sobre la seguridad de los fondos.","{""alternatives"":[{""concept_id"":""propiedad_individual_fondos"",""reason"":""Aunque se menciona la seguridad de los fondos, no se afirma su propiedad individual ni un derecho de titularidad; el fundamento explícito es el riesgo asociado a la administración estatal.""}],""coding"":""La ausencia de garantías claras sobre la seguridad de los fondos se presenta como una razón de desconfianza frente a la administración estatal."",""context_evidence"":[],""criterion_reference"":""include:2"",""stance"":""La cita respalda que la administración estatal puede amenazar el resguardo legítimo de las cotizaciones cuando no ofrece seguridad suficiente."",""uncertainty"":""No se especifica si el riesgo sería de ineficiencia, apropiación o pérdida, pero la preocupación sí se vincula directamente con la seguridad bajo administración estatal.""}"
355,utt_33ca16adf97ab8b8a383::p0002,utt_33ca16adf97ab8b8a383,21735,http://datos.bcn.cl/recurso/cl/documento/706988,llm_001,in_codebook,propiedad_individual_fondos,,support,195,336,"me preocupan algunas afirmaciones, como la de una diputada que sugiere no devolver el 1,5 por ciento a quienes legítimamente les corresponde.","{""alternatives"":[{""concept_id"":""reciprocidad_contributiva"",""reason"":""La expresión 'les corresponde' podría vincularse con un merecimiento por aportes, pero en este fragmento el fundamento explícito es la titularidad legítima sobre la suma; el trabajo contributivo aparece en la pregunta posterior.""}],""coding"":""La objeción a no devolver una suma a quienes legítimamente les corresponde presenta ese monto como un derecho individual adquirido cuyo destino no debería ser desconocido."",""context_evidence"":[],""criterion_reference"":""include:3"",""stance"":""La cita apoya que los fondos o recursos previsionales deben permanecer asignados a sus titulares legítimos, en vez de ser retenidos o transferidos."",""uncertainty"":""El texto no menciona literalmente propiedad ni cotizaciones, por lo que la codificación se basa en la combinación de 'devolver' y 'legítimamente les corresponde'.""}"
355,utt_33ca16adf97ab8b8a383::p0002,utt_33ca16adf97ab8b8a383,21735,http://datos.bcn.cl/recurso/cl/documento/706988,llm_002,in_codebook,reciprocidad_contributiva,,support,337,447,¿Es eso lo que les estamos diciendo a los chilenos que han trabajado toda su vida esperando una pensión digna?,"{""alternatives"":[{""concept_id"":""necesidad_material"",""reason"":""La pensión digna podría sugerir una preocupación por suficiencia, pero no se describe pobreza, carencia de ingresos o dificultad para satisfacer necesidades básicas; la razón explícita es el trabajo realizado.""},{""concept_id"":""identidad"",""reason"":""Aunque se menciona a 'los chilenos', la pertenencia nacional no se presenta como la razón distributiva; el fundamento es haber trabajado toda la vida.""}],""coding"":""La referencia a haber trabajado toda la vida se usa para cuestionar que esas personas no reciban una pensión digna; el trabajo previo funciona como fundamento de merecimiento de protección previsional."",""context_evidence"":[],""criterion_reference"":""include:2"",""stance"":""La pregunta respalda que el esfuerzo laboral y contributivo previo genera un título moral a recibir o conservar beneficios previsionales."",""uncertainty"":""La justificación está formulada como pregunta retórica, pero relaciona explícitamente el trabajo de toda la vida con la expectativa de una pensión digna.""}"
359,utt_c05f8f8552140d609d43::p0001,utt_c05f8f8552140d609d43,21735,http://datos.bcn.cl/recurso/cl/documento/706988,llm_000,review,,Atrincheramiento constitucional de la orientación política: la Constitución debe reducir el margen de alternativas de futuros gobiernos para dificultar que adopten una orientación contraria a la propia.,support,18,367,"la Constitución debe procurar que, si llegan a gobernar los adversarios, se vean constreñidos a seguir una acción no tan distinta a la que uno mismo anhelaría, porque, valga la metáfora, el margen de alternativas que la cancha imponga de hecho a quienes juegan en ella, sea lo suficientemente reducido para hacer extremadamente difícil lo contrario.","{""alternatives"":[{""concept_id"":""acuerdos_moderacion"",""reason"":""Aunque se busca que las acciones futuras no sean muy distintas, la cita no valora el compromiso, el consenso ni la moderación entre posiciones contrapuestas; propone una limitación constitucional de alternativas.""}],""coding"":""La cita formula explícitamente un deber constitucional de constreñir a futuros gobiernos y justifica esa restricción por reducir el margen de alternativas hasta hacer difícil la opción contraria."",""context_evidence"":[],""criterion_reference"":""new_concept"",""stance"":""El hablante apoya que la Constitución limite el margen de acción de gobiernos adversarios y dificulte cambios contrarios a la orientación que se defiende."",""uncertainty"":""El fragmento no especifica qué medida previsional concreta quedaría constitucionalmente protegida ni el mecanismo de esa restricción.""}"
362,utt_c05f8f8552140d609d43::p0006,utt_c05f8f8552140d609d43,21735,http://datos.bcn.cl/recurso/cl/documento/706988,llm_000,in_codebook,necesidad_material,,support,237,347,"Ese incremento representa, sin duda, un alivio para quienes han esperado por años una mejora en sus pensiones.","{""alternatives"":[],""coding"":""El aumento monetario se valora como un alivio para pensionados que llevan años esperando una mejora, usando una carencia previsional implícita como razón distributiva a favor de la medida."",""context_evidence"":[],""criterion_reference"":""include:3"",""stance"":""La valoración favorece que quienes enfrentan mayores necesidades materiales reciban mayor protección previsional."",""uncertainty"":""La cita no afirma literalmente que las pensiones sean bajas, que exista pobreza ni que la asignación se base en la necesidad; la codificación depende de interpretar «alivio» y «una mejora» como carencia material.""}"
367,utt_675e600283f378cf65c4::p0006-p0009,utt_675e600283f378cf65c4,21735,http://datos.bcn.cl/recurso/cl/documento/706988,llm_000,review,,Seguro social basado en ahorros previsionales: la protección previsional debe avanzar hacia un verdadero seguro social mediante ahorros previsionales.,support,0,107,"Todos estos avances nos ayudarán a ir hacia un verdadero seguro social, mediante los ahorros previsionales.","{""alternatives"":[{""concept_id"":""solidaridad_intergeneracional"",""reason"":""Aunque “seguro social” puede sugerir solidaridad, el bloque no menciona generaciones activas y jubiladas, transferencias entre cohortes ni riesgos compartidos.""},{""concept_id"":""capitalizacion_individual"",""reason"":""La mención de ahorros previsionales no afirma que estén en cuentas individuales ni que financien principalmente la pensión de su titular.""}],""coding"":""La frase valora explícitamente avanzar hacia un “verdadero seguro social” y vincula ese diseño con los ahorros previsionales. Es una orientación normativa sobre la organización de la protección que no especifica suficientemente ninguno de los conceptos existentes."",""context_evidence"":[{""source"":""previous_context"",""text"":""El aumento del volumen de los ahorros y de la densidad de la cotización, gracias al esquema de los fondos generacionales; la pensión garantizada universal y la creación del Fondo Autónomo de Protección Previsional también son aportes.""}],""criterion_reference"":""new_concept"",""stance"":""Apoya la proposición de organizar la protección previsional como un verdadero seguro social mediante ahorros previsionales."",""uncertainty"":""El enunciado no define qué entiende por “verdadero seguro social” ni si los ahorros son individuales o colectivos; la propuesta de concepto requiere revisión.""}"
367,utt_675e600283f378cf65c4::p0006-p0009,utt_675e600283f378cf65c4,21735,http://datos.bcn.cl/recurso/cl/documento/706988,llm_001,in_codebook,prevision_como_mercado,,oppose,187,290,"existen luchas que debemos seguir dando, como acabar con las AFP, ojalá, en el plazo más corto posible.","{""alternatives"":[{""concept_id"":""capitalizacion_individual"",""reason"":""Aunque se mencionan las AFP, la cita no afirma que las cotizaciones deban financiar individualmente la pensión ni critica el destino individual del ahorro.""}],""coding"":""La cita presenta como objetivo normativo terminar con las AFP, lo que puede leerse como un rechazo a mantener una forma empresarial o privada de organizar la previsión, en línea con la crítica a tratarla como negocio o mercado."",""context_evidence"":[],""criterion_reference"":""include:3"",""stance"":""Se opone a la orientación que legitima la administración empresarial privada y los mecanismos de mercado en la protección previsional."",""uncertainty"":""La cita no explicita si la razón para acabar con las AFP es su carácter mercantil, sus resultados u otro motivo; la asignación a este concepto es provisional.""}"
370,utt_26a7e9c16a8e53f39e0f::p0008-p0009,utt_26a7e9c16a8e53f39e0f,21735,http://datos.bcn.cl/recurso/cl/documento/706988,llm_000,in_codebook,igualdad_universalismo,,support,35,333,"se mejorarán las pensiones de las mujeres a través de una compensación por diferencias en las expectativas de vida. Hoy las mujeres son perjudicadas por el sistema, ya que reciben una pensión inferior a la de los hombres, incluso teniendo la misma edad y los mismos ahorros en su cuenta individual.","{""alternatives"":[{""concept_id"":""identidad"",""reason"":""Aunque se identifica a las mujeres como grupo, la razón distributiva no es la pertenencia grupal, sino la corrección de una brecha de pensiones.""},{""concept_id"":""capitalizacion_individual"",""reason"":""La cuenta individual aparece como elemento de comparación; no se defiende ni se critica explícitamente que las cotizaciones deban financiar individualmente la pensión.""}],""coding"":""La compensación se justifica por una brecha de género: las mujeres reciben pensiones menores que los hombres aun con la misma edad y los mismos ahorros. La corrección de esa desigualdad fundamenta una medida previsional diferenciada."",""context_evidence"":[],""criterion_reference"":""include:3"",""stance"":""Apoya que la protección previsional corrija una desigualdad de género y eleve las pensiones de las mujeres para aproximar el nivel de protección entre personas comparables."",""uncertainty"":""La igualdad se expresa mediante la denuncia de una brecha y la propuesta de compensación, pero no se utiliza literalmente la palabra «igualdad».""}"
370,utt_26a7e9c16a8e53f39e0f::p0008-p0009,utt_26a7e9c16a8e53f39e0f,21735,http://datos.bcn.cl/recurso/cl/documento/706988,llm_001,in_codebook,reciprocidad_contributiva,,support,347,610,"considerando el tremendo esfuerzo que se les está pidiendo a los empleadores, en su mayoría a las pymes, se ha dispuesto la rebaja del impuesto de primera categoría del 25 por ciento al 12,5 por ciento, la que se mantendrá durante los primeros años de la reforma.","{""alternatives"":[{""concept_id"":""conciencia_costos"",""reason"":""Aunque se menciona una carga para los empleadores, no se afirma que la reforma sea fiscalmente inviable, demasiado costosa para el Estado o limitada por escasez presupuestaria.""}],""coding"":""La rebaja tributaria se presenta como una compensación vinculada al esfuerzo que la reforma exige a los empleadores y a las pymes: ese esfuerzo se usa como razón para asignarles un beneficio fiscal."",""context_evidence"":[],""criterion_reference"":""include:2"",""stance"":""Apoya que quienes soportan un esfuerzo contributivo asociado a la reforma reciban una compensación o beneficio en consideración a dicho esfuerzo."",""uncertainty"":""El texto no especifica que el esfuerzo sea una cotización previsional ya realizada o previa; podría referirse de manera más general a la carga económica que la reforma impone a los empleadores.""}"
372,utt_26a7e9c16a8e53f39e0f::p0011-p0012,utt_26a7e9c16a8e53f39e0f,21735,http://datos.bcn.cl/recurso/cl/documento/706988,llm_000,in_codebook,propiedad_individual_fondos,,support,60,124,respeta la propiedad de las personas sobre el ahorro previsional,"{""alternatives"":[{""concept_id"":""capitalizacion_individual"",""reason"":""Aunque se menciona el ahorro previsional, no se afirma que las cotizaciones deban ingresar a cuentas individuales ni financiar principalmente la pensión de su titular.""}],""coding"":""La cita afirma que la reforma respeta la titularidad individual de las personas sobre sus ahorros previsionales, presentando esa propiedad como un criterio para resguardar los fondos."",""context_evidence"":[],""criterion_reference"":""include:1"",""stance"":""Apoya la proposición de que los fondos previsionales son propiedad individual del cotizante y que ese derecho debe prevalecer en su asignación."",""uncertainty"":""""}"
372,utt_26a7e9c16a8e53f39e0f::p0011-p0012,utt_26a7e9c16a8e53f39e0f,21735,http://datos.bcn.cl/recurso/cl/documento/706988,llm_001,in_codebook,igualdad_universalismo,,support,202,261,igualará las pensiones de las mujeres con la de los hombres,"{""alternatives"":[{""concept_id"":""identidad"",""reason"":""Se nombran dos grupos, pero la razón expresada es la igualdad entre sus pensiones, no la pertenencia o cercanía a una comunidad considerada propia.""}],""coding"":""La igualación explícita de las pensiones de mujeres y hombres formula la corrección de una desigualdad de género como una característica deseable de la reforma."",""context_evidence"":[],""criterion_reference"":""include:3"",""stance"":""Apoya la proposición de que la protección previsional debe otorgarse con igualdad de trato y nivel entre grupos comparables."",""uncertainty"":""""}"
375,utt_7be2371ab581293dc505::p0001,utt_7be2371ab581293dc505,21735,http://datos.bcn.cl/recurso/cl/documento/706988,llm_000,in_codebook,acuerdos_moderacion,,support,411,519,"tuvimos que entendernos, ministro, con los mismos que despreciaron los acuerdos en los últimos cuarenta años","{""alternatives"":[],""coding"":""«Tuvimos que entendernos» presenta la convergencia con posiciones contrapuestas como una condición necesaria para avanzar, mientras la referencia negativa a quienes «despreciaron los acuerdos» marca el rechazo de esa vía como problemático."",""context_evidence"":[],""criterion_reference"":""include:1"",""stance"":""La cita apoya que los acuerdos y el compromiso son una vía necesaria o valiosa para avanzar en una reforma previsional."",""uncertainty"":""La defensa del acuerdo se formula implícitamente desde la dificultad política y no como una regla general; la codificación se basa en la expresión de necesidad «tuvimos que» y en la crítica a quienes rechazaron los acuerdos.""}"
375,utt_7be2371ab581293dc505::p0001,utt_7be2371ab581293dc505,21735,http://datos.bcn.cl/recurso/cl/documento/706988,llm_001,in_codebook,conciencia_costos,,oppose,356,402,se va a sustentar el sistema en el largo plazo,"{""alternatives"":[],""coding"":""El proyecto se presenta como capaz de sostener el sistema previsional en el largo plazo, lo que funciona como una refutación de que carezca de financiamiento o sostenibilidad suficiente."",""context_evidence"":[],""criterion_reference"":""include:4"",""stance"":""Rechaza la proposición de que la reforma sea financieramente insostenible o exceda la capacidad de sostener el sistema."",""uncertainty"":""No se detalla el mecanismo financiero ni se explicita el costo fiscal; «sustentar» podría ser una afirmación general de viabilidad, aunque se usa para justificar que el proyecto es bueno.""}"
379,utt_7193121ec43992295403::p0001-p0003,utt_7193121ec43992295403,21735,http://datos.bcn.cl/recurso/cl/documento/706988,llm_000,in_codebook,propiedad_individual_fondos,,support,269,426,"ustedes querían cambiarlo todo con ese proceso constituyente fallido, que le quería pegar un manotazo a los fondos de pensiones. ¡Enhorabuena, lo rechazamos!","{""alternatives"":[{""concept_id"":""capitalizacion_individual"",""reason"":""La cita no sostiene que cada persona deba financiar su pensión con ahorro individual ni se refiere al ingreso de cotizaciones a una cuenta; el fundamento es impedir la apropiación de los fondos.""}],""coding"":""La expresión «pegar un manotazo» caracteriza como apropiación o toma indebida los fondos de pensiones, y el rechazo explícito de esa acción presenta su protección como razón normativa."",""context_evidence"":[],""criterion_reference"":""include:1"",""stance"":""Al rechazar la apropiación de los fondos, el hablante respalda que el derecho individual sobre ellos prevalezca frente a su transferencia o toma."",""uncertainty"":""«Manotazo» es una formulación metafórica y no se explicita literalmente la titularidad individual; se interpreta como apropiación por el objeto de la acusación y por su rechazo explícito.""}"
379,utt_7193121ec43992295403::p0001-p0003,utt_7193121ec43992295403,21735,http://datos.bcn.cl/recurso/cl/documento/706988,llm_001,in_codebook,capitalizacion_individual,,support,720,885,"lo más importante de todo es que cuando hablamos de una reforma de pensiones, en la conversación logramos que el sistema de capitalización individual se profundizara","{""alternatives"":[{""concept_id"":""propiedad_individual_fondos"",""reason"":""Aunque se mencionan cuentas de trabajadores en el contexto, no se formula una titularidad jurídica, heredabilidad, expropiación o control de los fondos como derecho de propiedad.""}],""coding"":""La cita presenta como logro y como lo más importante la profundización de la capitalización individual. El contexto inmediato de la misma intervención precisa que esa profundización consiste en dirigir los recursos a las cuentas de los trabajadores."",""context_evidence"":[{""source"":""next_context"",""text"":""Todos los recursos económicos que contempla el proyecto de ley van a ir a las cuentas de los trabajadores, cuestión que es fundamental.""}],""criterion_reference"":""include:1"",""stance"":""El hablante valora positivamente que las cotizaciones o recursos previsionales se dirijan a cuentas individuales, en línea con el autofinanciamiento de la pensión de cada trabajador."",""uncertainty"":""El objetivo no detalla por sí solo qué implica «profundizar» la capitalización; la interpretación depende de la aclaración inmediatamente siguiente, perteneciente a la misma intervención.""}"
380,utt_7193121ec43992295403::p0004,utt_7193121ec43992295403,21735,http://datos.bcn.cl/recurso/cl/documento/706988,llm_000,in_codebook,capitalizacion_individual,,support,361,496,"Todos los recursos económicos que contempla el proyecto de ley van a ir a las cuentas de los trabajadores, cuestión que es fundamental.","{""alternatives"":[{""concept_id"":""propiedad_individual_fondos"",""reason"":""Aunque se mencionan las cuentas de los trabajadores, no se afirma propiedad, heredabilidad, control ni protección frente a transferencias; el fundamento explícito es el destino de los recursos a cuentas individuales.""},{""concept_id"":""solidaridad_intergeneracional"",""reason"":""La mención previa al reparto no desarrolla una relación normativa entre generaciones ni rechaza explícitamente transferencias hacia jubilados; la justificación se centra en las cuentas individuales.""}],""coding"":""La cita defiende que todos los recursos del proyecto se destinen a las cuentas de los trabajadores y califica ese destino como fundamental, lo que respalda el ingreso de las cotizaciones a cuentas individuales."",""context_evidence"":[],""criterion_reference"":""include:1"",""stance"":""Apoya la proposición de que las cotizaciones previsionales deben ingresar a cuentas individuales y financiar la protección de su titular."",""uncertainty"":""""}"
